level, endpoint, timestamp, user, status, comment
INFO,stats,2024-09-29 10:40:18 PM,akshayvijayvergiya@usf.edu,200,Stats of Course
INFO,getDataRefresh,2024-09-29 10:40:21 PM,akshayvijayvergiya@usf.edu,200,Last Data Refresh Time
INFO,stats,2024-09-29 10:40:21 PM,akshayvijayvergiya@usf.edu,200,Stats of Course
INFO,getDataRefresh,2024-09-29 10:40:40 PM,akshayvijayvergiya@usf.edu,200,Last Data Refresh Time
INFO,stats,2024-09-29 10:40:41 PM,akshayvijayvergiya@usf.edu,200,Stats of Course
INFO,getDataRefresh,2024-09-29 10:40:47 PM,akshayvijayvergiya@usf.edu,200,Last Data Refresh Time
INFO,stats,2024-09-29 10:40:48 PM,akshayvijayvergiya@usf.edu,200,Stats of Course
INFO,getDataRefresh,2024-09-29 10:40:57 PM,akshayvijayvergiya@usf.edu,200,Last Data Refresh Time
INFO,stats,2024-09-29 10:40:58 PM,akshayvijayvergiya@usf.edu,200,Stats of Course
INFO,getDataRefresh,2024-09-29 10:40:59 PM,akshayvijayvergiya@usf.edu,200,Last Data Refresh Time
INFO,stats,2024-09-29 10:41:00 PM,akshayvijayvergiya@usf.edu,200,Stats of Course
INFO,getDataRefresh,2024-09-29 10:41:25 PM,akshayvijayvergiya@usf.edu,200,Last Data Refresh Time
INFO,stats,2024-09-29 10:41:26 PM,akshayvijayvergiya@usf.edu,200,Stats of Course
INFO,getDataRefresh,2024-09-29 10:41:31 PM,akshayvijayvergiya@usf.edu,200,Last Data Refresh Time
INFO,stats,2024-09-29 10:41:31 PM,akshayvijayvergiya@usf.edu,200,Stats of Course
INFO,getDataRefresh,2024-09-29 10:41:35 PM,akshayvijayvergiya@usf.edu,200,Last Data Refresh Time
INFO,stats,2024-09-29 10:41:35 PM,akshayvijayvergiya@usf.edu,200,Stats of Course
INFO,getDataRefresh,2024-09-29 10:41:48 PM,akshayvijayvergiya@usf.edu,200,Last Data Refresh Time
INFO,stats,2024-09-29 10:41:49 PM,akshayvijayvergiya@usf.edu,200,Stats of Course
INFO,getDataRefresh,2024-09-29 10:41:57 PM,akshayvijayvergiya@usf.edu,200,Last Data Refresh Time
INFO,stats,2024-09-29 10:41:57 PM,akshayvijayvergiya@usf.edu,200,Stats of Course
INFO,getDataRefresh,2024-09-29 10:42:12 PM,akshayvijayvergiya@usf.edu,200,Last Data Refresh Time
INFO,getDataRefresh,2024-09-29 10:42:13 PM,akshayvijayvergiya@usf.edu,200,Last Data Refresh Time
INFO,stats,2024-09-29 10:42:13 PM,akshayvijayvergiya@usf.edu,200,Stats of Course
LOGIN,login,2024-09-29 10:42:36 PM,admin,200,Login successful
INFO,stats,2024-09-29 10:42:36 PM,admin,200,Stats of Course
INFO,getDataRefresh,2024-09-29 10:42:40 PM,admin,200,Last Data Refresh Time
INFO,stats,2024-09-29 10:42:40 PM,admin,200,Stats of Course
INFO,getDataRefresh,2024-09-29 10:43:11 PM,admin,200,Last Data Refresh Time
INFO,getDataRefresh,2024-09-29 10:43:11 PM,admin,200,Last Data Refresh Time
INFO,stats,2024-09-29 10:43:11 PM,admin,200,Stats of Course
INFO,getDataRefresh,2024-09-29 10:43:31 PM,admin,200,Last Data Refresh Time
INFO,stats,2024-09-29 10:43:32 PM,admin,200,Stats of Course
INFO,getDataRefresh,2024-09-29 10:43:35 PM,admin,200,Last Data Refresh Time
INFO,stats,2024-09-29 10:43:36 PM,admin,200,Stats of Course
INFO,getDataRefresh,2024-09-29 10:43:41 PM,admin,200,Last Data Refresh Time
INFO,stats,2024-09-29 10:43:41 PM,admin,200,Stats of Course
INFO,getDataRefresh,2024-09-29 10:43:46 PM,admin,200,Last Data Refresh Time
INFO,stats,2024-09-29 10:43:46 PM,admin,200,Stats of Course
INFO,getDataRefresh,2024-09-29 10:43:54 PM,admin,200,Last Data Refresh Time
INFO,stats,2024-09-29 10:43:55 PM,admin,200,Stats of Course
INFO,getDataRefresh,2024-09-29 10:43:58 PM,admin,200,Last Data Refresh Time
INFO,stats,2024-09-29 10:43:59 PM,admin,200,Stats of Course
INFO,getDataRefresh,2024-09-29 10:44:23 PM,admin,200,Last Data Refresh Time
INFO,stats,2024-09-29 10:44:24 PM,admin,200,Stats of Course
INFO,getDataRefresh,2024-09-29 10:44:30 PM,admin,200,Last Data Refresh Time
INFO,stats,2024-09-29 10:44:30 PM,admin,200,Stats of Course
INFO,getDataRefresh,2024-09-29 10:44:36 PM,admin,200,Last Data Refresh Time
INFO,stats,2024-09-29 10:44:36 PM,admin,200,Stats of Course
INFO,getDataRefresh,2024-09-29 10:44:38 PM,admin,200,Last Data Refresh Time
INFO,stats,2024-09-29 10:44:38 PM,admin,200,Stats of Course
INFO,getDataRefresh,2024-09-29 10:45:06 PM,admin,200,Last Data Refresh Time
INFO,stats,2024-09-29 10:45:06 PM,admin,200,Stats of Course
INFO,getDataRefresh,2024-09-29 10:45:16 PM,admin,200,Last Data Refresh Time
INFO,stats,2024-09-29 10:45:16 PM,admin,200,Stats of Course
INFO,stats,2024-09-29 10:45:57 PM,admin,200,Stats of Course
INFO,getDataRefresh,2024-09-29 10:46:36 PM,admin,200,Last Data Refresh Time
INFO,stats,2024-09-29 10:46:36 PM,admin,200,Stats of Course
INFO,getDataRefresh,2024-09-29 10:46:51 PM,admin,200,Last Data Refresh Time
INFO,stats,2024-09-29 10:46:51 PM,admin,200,Stats of Course
INFO,getDataRefresh,2024-09-29 10:47:27 PM,admin,200,Last Data Refresh Time
INFO,stats,2024-09-29 10:47:27 PM,admin,200,Stats of Course
INFO,getDataRefresh,2024-09-29 10:47:42 PM,admin,200,Last Data Refresh Time
INFO,stats,2024-09-29 10:47:42 PM,admin,200,Stats of Course
INFO,getDataRefresh,2024-09-29 10:47:59 PM,admin,200,Last Data Refresh Time
INFO,stats,2024-09-29 10:48:00 PM,admin,200,Stats of Course
INFO,getDataRefresh,2024-09-29 10:48:09 PM,admin,200,Last Data Refresh Time
INFO,stats,2024-09-29 10:48:10 PM,admin,200,Stats of Course
INFO,getDataRefresh,2024-09-29 10:48:29 PM,admin,200,Last Data Refresh Time
INFO,stats,2024-09-29 10:48:29 PM,admin,200,Stats of Course
INFO,getDataRefresh,2024-09-29 10:48:47 PM,admin,200,Last Data Refresh Time
INFO,stats,2024-09-29 10:48:48 PM,admin,200,Stats of Course
INFO,getDataRefresh,2024-09-29 10:49:47 PM,admin,200,Last Data Refresh Time
INFO,stats,2024-09-29 10:49:47 PM,admin,200,Stats of Course
INFO,getDataRefresh,2024-09-29 10:49:52 PM,admin,200,Last Data Refresh Time
INFO,stats,2024-09-29 10:49:52 PM,admin,200,Stats of Course
INFO,getDataRefresh,2024-09-29 10:49:59 PM,admin,200,Last Data Refresh Time
INFO,stats,2024-09-29 10:50:00 PM,admin,200,Stats of Course
INFO,getDataRefresh,2024-09-29 10:50:05 PM,admin,200,Last Data Refresh Time
INFO,stats,2024-09-29 10:50:05 PM,admin,200,Stats of Course
INFO,getDataRefresh,2024-09-29 10:50:20 PM,admin,200,Last Data Refresh Time
INFO,stats,2024-09-29 10:50:20 PM,admin,200,Stats of Course
INFO,getDataRefresh,2024-09-29 10:51:15 PM,admin,200,Last Data Refresh Time
INFO,stats,2024-09-29 10:51:15 PM,admin,200,Stats of Course
INFO,getDataRefresh,2024-09-29 10:51:19 PM,admin,200,Last Data Refresh Time
INFO,stats,2024-09-29 10:51:19 PM,admin,200,Stats of Course
INFO,getDataRefresh,2024-09-29 10:51:45 PM,admin,200,Last Data Refresh Time
INFO,stats,2024-09-29 10:51:45 PM,admin,200,Stats of Course
INFO,getDataRefresh,2024-09-29 10:51:57 PM,admin,200,Last Data Refresh Time
INFO,stats,2024-09-29 10:51:57 PM,admin,200,Stats of Course
INFO,getDataRefresh,2024-09-29 10:52:10 PM,admin,200,Last Data Refresh Time
INFO,stats,2024-09-29 10:52:10 PM,admin,200,Stats of Course
INFO,getDataRefresh,2024-09-29 10:52:33 PM,admin,200,Last Data Refresh Time
INFO,stats,2024-09-29 10:52:33 PM,admin,200,Stats of Course
INFO,getDataRefresh,2024-09-29 10:53:26 PM,admin,200,Last Data Refresh Time
INFO,stats,2024-09-29 10:53:26 PM,admin,200,Stats of Course
INFO,getDataRefresh,2024-09-29 10:53:30 PM,admin,200,Last Data Refresh Time
INFO,stats,2024-09-29 10:53:30 PM,admin,200,Stats of Course
INFO,getDataRefresh,2024-09-29 10:53:40 PM,admin,200,Last Data Refresh Time
INFO,stats,2024-09-29 10:53:40 PM,admin,200,Stats of Course
INFO,getDataRefresh,2024-09-29 10:53:45 PM,admin,200,Last Data Refresh Time
INFO,stats,2024-09-29 10:53:45 PM,admin,200,Stats of Course
INFO,getDataRefresh,2024-09-29 10:54:22 PM,admin,200,Last Data Refresh Time
INFO,stats,2024-09-29 10:54:22 PM,admin,200,Stats of Course
INFO,getDataRefresh,2024-09-29 10:54:30 PM,admin,200,Last Data Refresh Time
INFO,stats,2024-09-29 10:54:30 PM,admin,200,Stats of Course
INFO,getDataRefresh,2024-09-29 10:54:33 PM,admin,200,Last Data Refresh Time
INFO,stats,2024-09-29 10:54:33 PM,admin,200,Stats of Course
INFO,getDataRefresh,2024-09-29 10:54:35 PM,admin,200,Last Data Refresh Time
INFO,stats,2024-09-29 10:54:35 PM,admin,200,Stats of Course
INFO,getDataRefresh,2024-09-29 10:55:32 PM,admin,200,Last Data Refresh Time
INFO,stats,2024-09-29 10:55:32 PM,admin,200,Stats of Course
INFO,getDataRefresh,2024-09-29 10:56:28 PM,admin,200,Last Data Refresh Time
INFO,stats,2024-09-29 10:56:28 PM,admin,200,Stats of Course
INFO,getDataRefresh,2024-09-29 10:56:42 PM,admin,200,Last Data Refresh Time
INFO,stats,2024-09-29 10:56:43 PM,admin,200,Stats of Course
INFO,getDataRefresh,2024-09-29 10:56:51 PM,admin,200,Last Data Refresh Time
INFO,stats,2024-09-29 10:56:52 PM,admin,200,Stats of Course
INFO,getDataRefresh,2024-09-29 10:57:04 PM,admin,200,Last Data Refresh Time
INFO,stats,2024-09-29 10:57:04 PM,admin,200,Stats of Course
INFO,getDataRefresh,2024-09-29 10:57:16 PM,admin,200,Last Data Refresh Time
INFO,stats,2024-09-29 10:57:17 PM,admin,200,Stats of Course
INFO,getDataRefresh,2024-09-29 10:58:01 PM,admin,200,Last Data Refresh Time
INFO,stats,2024-09-29 10:58:02 PM,admin,200,Stats of Course
INFO,getDataRefresh,2024-09-29 10:58:38 PM,admin,200,Last Data Refresh Time
INFO,stats,2024-09-29 10:58:38 PM,admin,200,Stats of Course
INFO,getDataRefresh,2024-09-29 10:58:47 PM,admin,200,Last Data Refresh Time
INFO,stats,2024-09-29 10:58:47 PM,admin,200,Stats of Course
INFO,getDataRefresh,2024-09-29 10:59:07 PM,admin,200,Last Data Refresh Time
INFO,stats,2024-09-29 10:59:07 PM,admin,200,Stats of Course
INFO,getDataRefresh,2024-09-29 10:59:43 PM,admin,200,Last Data Refresh Time
INFO,stats,2024-09-29 10:59:43 PM,admin,200,Stats of Course
INFO,getDataRefresh,2024-09-29 10:59:49 PM,admin,200,Last Data Refresh Time
INFO,stats,2024-09-29 10:59:49 PM,admin,200,Stats of Course
INFO,getDataRefresh,2024-09-29 11:00:12 PM,admin,200,Last Data Refresh Time
INFO,stats,2024-09-29 11:00:13 PM,admin,200,Stats of Course
INFO,getDataRefresh,2024-09-29 11:00:19 PM,admin,200,Last Data Refresh Time
INFO,stats,2024-09-29 11:00:19 PM,admin,200,Stats of Course
INFO,getDataRefresh,2024-09-29 11:00:30 PM,admin,200,Last Data Refresh Time
INFO,stats,2024-09-29 11:00:30 PM,admin,200,Stats of Course
INFO,getDataRefresh,2024-09-29 11:00:43 PM,admin,200,Last Data Refresh Time
INFO,stats,2024-09-29 11:00:43 PM,admin,200,Stats of Course
INFO,getDataRefresh,2024-09-29 11:00:54 PM,admin,200,Last Data Refresh Time
INFO,stats,2024-09-29 11:00:54 PM,admin,200,Stats of Course
INFO,getDataRefresh,2024-09-29 11:01:04 PM,admin,200,Last Data Refresh Time
INFO,stats,2024-09-29 11:01:04 PM,admin,200,Stats of Course
INFO,stats,2024-09-29 11:01:23 PM,admin,200,Stats of Course
INFO,getDataRefresh,2024-09-29 11:01:40 PM,admin,200,Last Data Refresh Time
INFO,stats,2024-09-29 11:01:40 PM,admin,200,Stats of Course
INFO,getDataRefresh,2024-09-29 11:01:48 PM,admin,200,Last Data Refresh Time
INFO,stats,2024-09-29 11:01:48 PM,admin,200,Stats of Course
INFO,getDataRefresh,2024-09-29 11:01:52 PM,admin,200,Last Data Refresh Time
INFO,stats,2024-09-29 11:01:53 PM,admin,200,Stats of Course
INFO,getDataRefresh,2024-09-29 11:02:01 PM,admin,200,Last Data Refresh Time
INFO,stats,2024-09-29 11:02:01 PM,admin,200,Stats of Course
INFO,stats,2024-09-29 11:02:53 PM,admin,200,Stats of Course
INFO,getDataRefresh,2024-09-29 11:02:56 PM,admin,200,Last Data Refresh Time
INFO,getDataRefresh,2024-09-29 11:03:02 PM,admin,200,Last Data Refresh Time
INFO,stats,2024-09-29 11:03:02 PM,admin,200,Stats of Course
INFO,getDataRefresh,2024-09-29 11:03:19 PM,admin,200,Last Data Refresh Time
INFO,stats,2024-09-29 11:03:19 PM,admin,200,Stats of Course
INFO,getDataRefresh,2024-09-29 11:04:03 PM,admin,200,Last Data Refresh Time
INFO,stats,2024-09-29 11:04:03 PM,admin,200,Stats of Course
INFO,getDataRefresh,2024-09-29 11:04:08 PM,admin,200,Last Data Refresh Time
INFO,stats,2024-09-29 11:04:09 PM,admin,200,Stats of Course
INFO,getDataRefresh,2024-09-29 11:04:14 PM,admin,200,Last Data Refresh Time
INFO,stats,2024-09-29 11:04:14 PM,admin,200,Stats of Course
INFO,getDataRefresh,2024-09-29 11:04:43 PM,admin,200,Last Data Refresh Time
INFO,stats,2024-09-29 11:04:44 PM,admin,200,Stats of Course
INFO,getDataRefresh,2024-09-29 11:05:00 PM,admin,200,Last Data Refresh Time
INFO,stats,2024-09-29 11:05:01 PM,admin,200,Stats of Course
INFO,report,2024-09-29 11:08:18 PM,akshayvijayvergiya@usf.edu,200,JSON Exported
INFO,report,2024-09-29 11:09:02 PM,admin,200,JSON Exported
INFO,getDataRefresh,2024-09-29 11:09:02 PM,admin,200,Last Data Refresh Time
INFO,stats,2024-09-29 11:09:03 PM,admin,200,Stats of Course
INFO,report,2024-09-29 11:09:33 PM,admin,200,JSON Exported
INFO,getDataRefresh,2024-09-29 11:09:33 PM,admin,200,Last Data Refresh Time
INFO,stats,2024-09-29 11:09:33 PM,admin,200,Stats of Course
INFO,report,2024-09-29 11:10:27 PM,admin,200,JSON Exported
INFO,getDataRefresh,2024-09-29 11:10:28 PM,admin,200,Last Data Refresh Time
INFO,stats,2024-09-29 11:10:28 PM,admin,200,Stats of Course
INFO,report,2024-09-29 11:10:40 PM,admin,200,JSON Exported
INFO,getDataRefresh,2024-09-29 11:10:40 PM,admin,200,Last Data Refresh Time
INFO,stats,2024-09-29 11:10:40 PM,admin,200,Stats of Course
INFO,report,2024-09-29 11:10:49 PM,admin,200,JSON Exported
INFO,getDataRefresh,2024-09-29 11:10:49 PM,admin,200,Last Data Refresh Time
INFO,stats,2024-09-29 11:10:49 PM,admin,200,Stats of Course
INFO,report,2024-09-29 11:10:55 PM,admin,200,JSON Exported
INFO,getDataRefresh,2024-09-29 11:10:55 PM,admin,200,Last Data Refresh Time
INFO,stats,2024-09-29 11:10:56 PM,admin,200,Stats of Course
INFO,report,2024-09-29 11:11:16 PM,admin,200,JSON Exported
INFO,report,2024-09-29 11:11:22 PM,admin,200,JSON Exported
INFO,getDataRefresh,2024-09-29 11:11:42 PM,admin,200,Last Data Refresh Time
INFO,report,2024-09-29 11:11:49 PM,admin,200,JSON Exported
INFO,report,2024-09-29 11:12:49 PM,admin,200,JSON Exported
INFO,getDataRefresh,2024-09-29 11:12:49 PM,admin,200,Last Data Refresh Time
INFO,stats,2024-09-29 11:12:49 PM,admin,200,Stats of Course
INFO,report,2024-09-29 11:13:05 PM,admin,200,JSON Exported
INFO,getDataRefresh,2024-09-29 11:13:06 PM,admin,200,Last Data Refresh Time
INFO,stats,2024-09-29 11:13:06 PM,admin,200,Stats of Course
INFO,report,2024-09-29 11:13:19 PM,admin,200,JSON Exported
INFO,getDataRefresh,2024-09-29 11:13:19 PM,admin,200,Last Data Refresh Time
INFO,stats,2024-09-29 11:13:20 PM,admin,200,Stats of Course
INFO,report,2024-09-29 11:13:37 PM,admin,200,JSON Exported
INFO,getDataRefresh,2024-09-29 11:13:37 PM,admin,200,Last Data Refresh Time
INFO,stats,2024-09-29 11:13:37 PM,admin,200,Stats of Course
INFO,report,2024-09-29 11:13:41 PM,admin,200,JSON Exported
INFO,getDataRefresh,2024-09-29 11:13:42 PM,admin,200,Last Data Refresh Time
INFO,stats,2024-09-29 11:13:42 PM,admin,200,Stats of Course
INFO,report,2024-09-29 11:13:55 PM,admin,200,JSON Exported
INFO,getDataRefresh,2024-09-29 11:14:12 PM,admin,200,Last Data Refresh Time
INFO,report,2024-09-29 11:14:17 PM,admin,200,JSON Exported
INFO,getDataRefresh,2024-09-29 11:14:17 PM,admin,200,Last Data Refresh Time
INFO,stats,2024-09-29 11:14:17 PM,admin,200,Stats of Course
INFO,report,2024-09-29 11:14:24 PM,admin,200,JSON Exported
INFO,getDataRefresh,2024-09-29 11:14:28 PM,admin,200,Last Data Refresh Time
INFO,stats,2024-09-29 11:14:29 PM,admin,200,Stats of Course
INFO,getDataRefresh,2024-09-29 11:14:50 PM,admin,200,Last Data Refresh Time
INFO,stats,2024-09-29 11:14:51 PM,admin,200,Stats of Course
INFO,getDataRefresh,2024-09-29 11:14:53 PM,admin,200,Last Data Refresh Time
INFO,stats,2024-09-29 11:14:53 PM,admin,200,Stats of Course
INFO,getDataRefresh,2024-09-29 11:15:06 PM,admin,200,Last Data Refresh Time
INFO,stats,2024-09-29 11:15:07 PM,admin,200,Stats of Course
INFO,report,2024-09-29 11:15:07 PM,admin,200,JSON Exported
INFO,getDataRefresh,2024-09-29 11:15:31 PM,admin,200,Last Data Refresh Time
INFO,stats,2024-09-29 11:15:32 PM,admin,200,Stats of Course
INFO,report,2024-09-29 11:15:32 PM,admin,200,JSON Exported
INFO,getDataRefresh,2024-09-29 11:16:33 PM,admin,200,Last Data Refresh Time
INFO,stats,2024-09-29 11:16:33 PM,admin,200,Stats of Course
INFO,report,2024-09-29 11:16:34 PM,admin,200,JSON Exported
INFO,getDataRefresh,2024-09-29 11:16:49 PM,admin,200,Last Data Refresh Time
INFO,stats,2024-09-29 11:16:49 PM,admin,200,Stats of Course
INFO,report,2024-09-29 11:16:49 PM,admin,200,JSON Exported
INFO,getDataRefresh,2024-09-29 11:17:22 PM,admin,200,Last Data Refresh Time
INFO,stats,2024-09-29 11:17:22 PM,admin,200,Stats of Course
INFO,report,2024-09-29 11:17:23 PM,admin,200,JSON Exported
INFO,getDataRefresh,2024-09-29 11:17:52 PM,admin,200,Last Data Refresh Time
INFO,stats,2024-09-29 11:17:53 PM,admin,200,Stats of Course
INFO,report,2024-09-29 11:17:53 PM,admin,200,JSON Exported
INFO,getDataRefresh,2024-09-29 11:18:19 PM,admin,200,Last Data Refresh Time
INFO,stats,2024-09-29 11:18:19 PM,admin,200,Stats of Course
INFO,report,2024-09-29 11:18:19 PM,admin,200,JSON Exported
INFO,getDataRefresh,2024-09-29 11:19:07 PM,admin,200,Last Data Refresh Time
INFO,stats,2024-09-29 11:19:08 PM,admin,200,Stats of Course
INFO,report,2024-09-29 11:19:08 PM,admin,200,JSON Exported
INFO,getDataRefresh,2024-09-29 11:19:18 PM,admin,200,Last Data Refresh Time
INFO,stats,2024-09-29 11:19:18 PM,admin,200,Stats of Course
INFO,report,2024-09-29 11:19:18 PM,admin,200,JSON Exported
INFO,getDataRefresh,2024-09-29 11:20:15 PM,admin,200,Last Data Refresh Time
INFO,stats,2024-09-29 11:20:15 PM,admin,200,Stats of Course
INFO,report,2024-09-29 11:20:15 PM,admin,200,JSON Exported
INFO,getDataRefresh,2024-09-29 11:20:33 PM,admin,200,Last Data Refresh Time
INFO,stats,2024-09-29 11:20:33 PM,admin,200,Stats of Course
INFO,report,2024-09-29 11:20:34 PM,admin,200,JSON Exported
INFO,getDataRefresh,2024-09-29 11:20:48 PM,admin,200,Last Data Refresh Time
INFO,stats,2024-09-29 11:20:48 PM,admin,200,Stats of Course
INFO,report,2024-09-29 11:20:48 PM,admin,200,JSON Exported
INFO,getDataRefresh,2024-09-29 11:21:12 PM,admin,200,Last Data Refresh Time
INFO,stats,2024-09-29 11:21:13 PM,admin,200,Stats of Course
INFO,report,2024-09-29 11:21:13 PM,admin,200,JSON Exported
INFO,getDataRefresh,2024-09-29 11:21:18 PM,admin,200,Last Data Refresh Time
INFO,stats,2024-09-29 11:21:19 PM,admin,200,Stats of Course
INFO,report,2024-09-29 11:21:19 PM,admin,200,JSON Exported
INFO,getDataRefresh,2024-09-29 11:21:41 PM,admin,200,Last Data Refresh Time
INFO,stats,2024-09-29 11:21:41 PM,admin,200,Stats of Course
INFO,report,2024-09-29 11:21:41 PM,admin,200,JSON Exported
INFO,getDataRefresh,2024-09-29 11:21:56 PM,admin,200,Last Data Refresh Time
INFO,stats,2024-09-29 11:21:56 PM,admin,200,Stats of Course
INFO,report,2024-09-29 11:21:56 PM,admin,200,JSON Exported
INFO,getDataRefresh,2024-09-29 11:21:59 PM,admin,200,Last Data Refresh Time
